Name,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
User 17,2015-02-10,2562,8008,5.55,16,743,258,7,0,1077,390,19,16,432
User 17,2015-02-11,2820,10622,7.36,19,604,345,5,15,1466,406,15,9,426
User 17,2015-02-12,2772,11275,7.81,28,698,282,12,8,1336,459,6,12,485
User 17,2015-02-13,2903,11418,7.91,7,634,355,23,9,1567,226,12,13,250
User 17,2015-02-14,3031,13940,9.66,8,707,349,35,19,1722,296,30,17,330
User 17,2015-02-15,2865,12731,8.82,9,485,273,26,25,1476,354,21,9,378
User 17,2015-02-16,2518,7058,4.89,12,831,261,0,0,1031,583,13,9,601
User 17,2015-02-17,2620,8845,6.13,15,652,262,8,11,1166,481,17,9,507
User 17,2015-02-18,2542,7432,5.15,23,810,271,0,0,1071,316,19,10,356
User 17,2015-02-19,2622,9450,6.55,19,692,242,3,11,1139,424,13,11,449
User 17,2015-02-20,2754,10757,7.45,9,629,269,38,15,1356,492,17,12,517
User 17,2015-02-21,2804,11672,8.09,11,546,327,16,2,1439,399,5,6,411
User 17,2015-02-22,2787,9805,6.79,9,573,392,0,0,1475,429,10,12,458
User 17,2015-02-23,2588,8383,5.81,10,701,249,19,7,1128,432,32,17,472
User 17,2015-02-24,2475,7735,5.36,13,740,207,8,8,954,417,11,12,445
User 17,2015-02-25,2601,8170,5.66,13,703,279,11,4,1156,458,20,11,482
User 17,2015-02-26,2696,8926,6.19,11,655,329,5,0,1302,438,8,9,453
User 17,2015-02-27,3000,13472,9.34,18,617,369,35,7,1711,372,20,21,412
User 17,2015-02-28,3295,16798,11.84,14,414,438,37,20,2109,498,18,13,531
User 17,2015-03-01,3324,16629,11.52,11,534,509,37,4,2205,332,19,13,356
User 17,2015-03-02,2510,7479,5.18,11,782,222,21,6,1012,316,19,14,342
User 17,2015-03-03,2670,9858,6.83,9,740,252,11,10,1202,454,25,16,494
User 17,2015-03-04,2495,8374,5.8,19,800,194,8,15,977,402,10,12,423
User 17,2015-03-05,2745,10990,7.62,5,1148,237,22,33,1311,0,0,0,0
User 17,2015-03-06,2584,8394,5.82,12,728,225,14,23,1101,429,19,13,450
User 17,2015-03-07,2906,12184,8.44,12,563,334,28,14,1566,452,38,25,501
User 17,2015-03-08,2726,9518,6.6,11,612,322,15,5,1342,443,38,18,486
User 17,2015-03-09,2663,9081,6.29,11,775,263,20,12,1218,306,14,9,346
User 17,2015-03-10,2677,9353,6.48,11,689,270,10,15,1235,305,9,12,349
User 17,2015-03-11,2701,9335,6.47,12,676,273,13,23,1274,456,29,19,494
User 17,2015-03-12,2668,9148,6.34,7,714,260,13,19,1218,413,12,8,434
User 17,2015-03-13,2472,6948,4.82,7,833,229,0,0,950,347,23,15,378
User 17,2015-03-14,3136,14788,10.25,11,563,419,14,18,1896,316,33,21,363
User 17,2015-03-15,3324,16640,11.53,7,522,500,35,5,2187,410,27,16,441
User 17,2015-03-16,2685,8436,5.85,13,653,329,8,0,1273,424,20,15,450
User 17,2015-03-17,2509,6690,4.64,13,763,272,0,0,1037,362,9,16,405
User 17,2015-03-18,2468,6778,4.7,7,750,211,8,12,935,441,15,11,459
User 17,2015-03-19,2935,12868,9.04,18,712,311,20,26,1571,332,19,19,371
User 17,2015-03-20,2702,9336,6.47,13,665,299,26,8,1307,407,29,19,442
User 17,2015-03-21,1920,1474,1.02,4,867,65,0,0,240,464,39,17,508
User 17,2015-03-22,1982,1950,1.35,1,1300,95,0,0,339,0,0,0,0
User 17,2015-03-23,2689,9780,6.78,22,678,255,16,18,1242,435,59,16,502
User 17,2015-03-24,2870,12443,8.74,17,675,260,23,35,1462,439,10,12,462
User 17,2015-03-25,3064,14288,9.96,22,610,326,33,37,1752,394,27,21,434
User 17,2015-03-26,2671,9984,6.92,5,731,246,10,14,1195,413,15,13,439
User 17,2015-03-27,2899,11617,8.05,27,806,367,7,5,1553,231,19,16,255
User 17,2015-03-28,2709,8404,5.82,6,649,359,0,0,1344,289,26,20,322
User 17,2015-03-29,2532,7728,5.36,23,696,260,18,0,1079,320,11,11,337
User 17,2015-03-30,2552,8235,5.71,12,741,236,6,7,1057,395,28,12,423
User 17,2015-03-31,2690,10543,7.31,5,715,232,17,14,1216,457,26,19,488
User 17,2015-04-01,2824,11973,8.53,21,643,237,14,34,1376,461,14,13,480
User 17,2015-04-02,2689,10087,6.99,14,736,265,4,7,1220,246,30,19,296
User 17,2015-04-03,2739,9707,6.73,19,655,316,7,3,1332,415,19,19,438
User 17,2015-04-04,3219,16628,11.52,10,440,410,55,11,2013,416,17,14,438
User 17,2015-04-05,3224,16318,11.31,6,602,393,75,13,2011,442,21,13,466
User 17,2015-04-06,2641,9451,6.55,12,674,238,7,17,1162,408,18,14,439
User 17,2015-04-07,2650,9782,6.78,10,756,237,6,17,1172,494,5,7,507
User 17,2015-04-08,2823,11774,8.16,14,709,274,14,18,1390,386,28,18,425
User 17,2015-04-09,2529,8697,6.03,14,800,187,8,12,978,415,11,10,433
User 17,2015-04-10,2851,11304,7.83,18,712,311,17,22,1469,345,23,12,378
User 17,2015-04-11,2815,10420,7.22,14,767,345,2,8,1447,309,6,4,318
User 17,2015-04-12,3098,13371,9.27,11,679,438,30,1,1864,173,24,17,206
User 17,2015-04-13,2634,9676,6.71,13,740,213,7,29,1141,306,9,9,317
User 17,2015-04-14,2575,9131,6.33,11,751,191,10,22,1050,467,13,9,485
User 17,2015-04-15,2599,8594,5.96,10,725,256,3,7,1120,431,17,8,449
User 17,2015-04-16,2586,8673,6.01,6,748,234,3,8,1079,427,11,11,447
User 17,2015-04-17,2733,10086,6.99,14,681,285,6,9,1288,436,14,13,459
User 17,2015-04-18,2397,6086,4.22,15,768,209,11,0,861,413,26,13,452
User 17,2015-04-19,2891,12141,8.41,19,506,356,23,5,1568,520,24,12,550
User 17,2015-04-20,2726,9951,6.9,13,717,295,15,10,1313,357,22,15,394
User 17,2015-04-21,2461,7079,4.91,18,745,216,4,9,949,247,8,16,299
User 17,2015-04-22,2677,8992,6.23,12,890,277,7,14,1231,197,15,12,219
User 17,2015-04-23,2599,8863,6.14,9,729,226,14,13,1101,466,16,14,489
User 17,2015-04-24,2674,8464,5.87,7,571,309,20,6,1284,471,23,15,499
User 17,2015-04-25,2085,2517,1.74,7,745,137,0,0,477,554,39,17,594
User 17,2015-04-26,2940,12109,8.39,5,639,368,48,3,1653,333,37,14,382
User 17,2015-04-27,2627,8915,6.18,14,533,279,6,5,1191,339,17,10,361
User 17,2015-04-28,2639,10105,7,11,717,165,26,37,1111,439,14,14,461
User 17,2015-04-29,2709,9485,6.57,11,678,296,9,11,1289,455,38,22,509
User 17,2015-04-30,2696,10121,7.01,18,1138,250,7,18,1228,0,0,0,0
User 17,2015-05-01,2776,10515,7.29,17,668,320,18,12,1413,416,4,11,449
User 17,2015-05-02,2555,7258,5.03,5,529,298,0,0,1119,402,56,25,474
User 17,2015-05-03,2163,3260,2.26,5,860,159,0,0,570,391,19,8,421
User 17,2015-05-04,2866,10000,6.93,8,680,397,11,6,1563,309,32,16,346
User 17,2015-05-05,2606,8775,6.08,5,771,240,7,11,1113,222,15,10,251
User 17,2015-05-06,2930,12934,8.96,6,537,308,26,16,1560,454,18,8,480
User 17,2015-05-07,2872,12569,8.71,14,716,265,13,36,1449,363,10,17,404
User 17,2015-05-08,2969,12476,8.65,18,580,340,15,30,1634,373,24,19,404
User 17,2015-05-09,2507,7623,5.28,10,1189,229,5,17,1027,0,0,0,0
User 17,2015-05-10,2610,8630,5.98,14,568,281,16,0,1178,354,3,7,369
User 17,2015-05-11,2790,8673,6.01,19,712,298,50,4,1425,362,9,8,376
User 17,2015-05-12,2725,9674,6.79,8,725,281,10,19,1300,372,10,11,394
User 17,2015-05-13,2875,11664,8.08,15,698,333,17,12,1510,348,10,11,369
User 17,2015-05-14,2414,6512,4.51,14,635,207,8,4,889,422,11,9,440
User 17,2015-05-15,2840,11686,8.1,24,750,319,8,14,1457,333,7,5,349
User 17,2015-05-16,2606,8896,6.16,20,658,238,5,23,1136,270,12,11,289
User 17,2015-05-17,2936,11547,8,5,542,373,29,13,1636,315,11,10,337
User 17,2015-05-18,2814,10669,7.39,4,644,355,15,1,1473,257,14,13,283
User 17,2015-05-19,2998,13603,9.43,7,615,338,28,24,1671,390,15,22,435
User 17,2015-05-20,2563,8360,5.79,15,746,245,9,9,1088,411,4,7,431
User 17,2015-05-21,3229,17011,11.79,15,547,338,47,44,1956,424,18,12,446
User 17,2015-05-22,2650,9887,6.85,7,626,222,18,21,1169,445,9,15,477
User 17,2015-05-23,2973,12887,8.93,10,353,401,24,5,1715,248,18,9,277
User 17,2015-05-24,2531,6128,4.25,7,756,306,0,0,1097,267,35,22,310
User 17,2015-05-25,2031,1790,1.24,5,567,114,0,0,386,212,8,8,230
User 17,2015-05-26,3149,15308,10.61,2,956,440,41,3,1957,0,0,0,0
User 17,2015-05-27,2512,7470,5.18,13,848,229,15,10,1016,307,23,15,338
User 17,2015-05-28,2913,12590,8.73,7,520,325,32,18,1583,450,53,23,511
User 17,2015-05-29,3226,15296,10.6,7,414,476,33,6,2064,445,57,26,511
User 17,2015-05-30,2873,10792,7.48,6,469,385,17,4,1569,468,33,21,511
User 17,2015-05-31,3256,15289,10.6,12,642,533,13,0,2125,218,4,8,252
User 17,2015-06-01,2452,5615,3.89,15,703,247,0,0,879,467,21,11,490
User 17,2015-06-02,2775,10119,7.01,10,1440,0,0,0,0,0,0,0,0
User 17,2015-06-03,2305,4472,3.1,10,1440,0,0,0,0,0,0,0,0
User 17,2015-06-04,3547,19063,13.21,18,1440,0,0,0,0,0,0,0,0
User 17,2015-06-05,2795,9692,6.72,24,1440,0,0,0,0,0,0,0,0
User 17,2015-06-06,1859,755,0.52,4,1440,0,0,0,0,0,0,0,0
User 17,2015-06-07,2711,9940,6.89,16,1205,207,26,2,959,0,0,0,0
User 17,2015-06-08,3075,13310,9.24,10,556,445,20,5,1853,387,18,16,414
User 17,2015-06-09,2718,11035,7.66,38,730,195,12,53,1246,422,11,14,450
User 17,2015-06-10,3281,17283,11.99,20,664,428,21,18,2054,169,11,8,181
User 17,2015-06-11,2643,7795,5.41,6,653,344,0,0,1266,426,14,10,443
User 17,2015-06-12,2690,9099,6.31,12,692,330,6,0,1295,395,8,11,412
User 17,2015-06-13,2677,8123,5.64,22,806,314,0,0,1215,302,7,9,320
User 17,2015-06-14,4106,13110,9.05,19,567,230,139,86,2708,397,14,11,418
User 17,2015-06-15,2903,9089,6.27,12,756,288,6,11,1364,368,5,6,379
User 17,2015-06-16,3470,11480,7.92,15,526,430,25,3,2136,428,26,15,456
User 17,2015-06-17,3692,13534,9.34,10,568,374,79,2,2344,395,16,16,417
User 17,2015-06-18,3435,10740,7.41,4,550,343,59,5,2043,425,53,24,483
User 17,2015-06-19,4257,19878,13.72,25,521,589,37,3,3113,272,10,9,290
User 17,2015-06-20,3217,9507,6.56,19,577,375,16,3,1773,441,19,12,469
User 17,2015-06-21,3647,11726,8.09,10,537,324,75,17,2217,456,26,16,487
User 17,2015-06-22,2027,885,0.61,2,1085,53,0,0,223,254,29,11,302
User 17,2015-06-23,4012,14639,10.1,12,589,525,15,10,2711,124,25,10,153
User 17,2015-06-24,3560,15909,10.98,18,442,407,31,10,2199,245,21,11,273
User 17,2015-06-25,3719,14886,10.27,9,603,516,4,5,2430,165,6,5,184
User 17,2015-06-26,4078,14786,10.2,12,552,530,25,29,2859,287,16,11,304
User 17,2015-06-27,2924,10785,7.44,11,788,189,29,43,1353,240,4,5,246
User 17,2015-06-28,3098,11255,7.77,10,706,270,13,25,1546,396,24,14,426
User 17,2015-06-29,3719,16700,11.52,19,897,539,0,0,2474,0,0,0,0
User 17,2015-06-30,3279,11873,8.19,7,314,407,16,2,1928,615,82,36,705
User 17,2015-07-01,4034,17976,12.4,7,572,559,28,12,2864,235,27,13,269
User 17,2015-07-02,3217,10579,7.3,5,466,371,18,0,1794,255,7,7,267
User 17,2015-07-03,4175,20606,14.22,13,605,410,40,80,2915,283,16,9,305
User 17,2015-07-04,3358,12118,8.36,7,420,401,11,0,1968,311,16,10,330
User 17,2015-07-05,4181,17343,11.97,20,450,668,8,0,3121,281,24,17,314
User 17,2015-07-06,3234,12071,8.33,17,620,329,5,22,1748,396,35,14,433
User 17,2015-07-07,3471,13131,9.06,10,446,422,16,5,2100,518,61,29,582
User 17,2015-07-08,3030,9817,6.77,17,743,331,0,0,1516,345,12,14,366
User 17,2015-07-09,3261,11063,7.63,8,554,390,6,3,1844,460,25,16,487
User 17,2015-07-10,3407,12101,8.35,7,468,406,14,1,2023,530,16,11,551
User 17,2015-07-11,3704,11772,8.12,16,672,419,39,10,2282,267,12,12,290
User 17,2015-07-12,2887,6450,4.45,5,643,280,10,2,1262,244,21,9,265
User 17,2015-07-13,3456,14583,10.06,22,459,474,0,0,2153,457,25,19,497
User 17,2015-07-14,3713,15284,10.55,8,350,523,14,1,2480,527,25,17,562
User 17,2015-07-15,3390,11906,8.22,10,622,462,0,0,2046,329,18,12,356
User 17,2015-07-16,3156,6922,4.78,13,553,366,10,0,1705,473,33,19,511
User 17,2015-07-17,3486,11555,7.97,13,562,306,39,45,2003,348,30,17,393
User 17,2015-07-18,3265,12686,8.75,11,689,359,34,6,1827,311,21,18,352
User 17,2015-07-19,3097,10204,7.04,9,582,347,0,0,1549,484,22,16,511
User 17,2015-07-20,3452,13019,8.98,16,655,438,7,3,2079,312,8,11,337
User 17,2015-07-21,3535,13138,9.07,6,704,476,5,4,2217,225,21,16,251
User 17,2015-07-22,2804,6866,4.74,6,1173,267,0,0,1234,0,0,0,0
User 17,2015-07-23,3005,8889,6.13,15,899,317,10,0,1488,204,6,7,214
User 17,2015-07-24,3075,11220,7.74,3,1103,253,28,34,1555,0,0,0,0
User 17,2015-07-25,2811,5869,4.05,5,827,283,0,0,1243,343,5,8,352
User 17,2015-07-26,2817,7131,4.92,6,697,247,12,3,1231,168,14,11,198
User 17,2015-07-27,4160,11470,7.91,7,1152,177,0,0,751,53,0,3,60
User 17,2015-07-28,3034,10658,7.35,4,833,304,14,3,1543,207,11,8,227
User 17,2015-07-29,3781,13450,9.28,5,583,454,29,10,2438,276,17,9,296
User 17,2015-07-30,3421,13762,9.5,15,681,366,28,29,2011,327,21,14,351
User 17,2015-07-31,3701,17395,12,9,611,307,56,75,2336,360,32,17,399
User 17,2015-08-01,3185,11469,7.91,9,621,297,25,31,1688,428,31,18,466
User 17,2015-08-02,3249,12468,8.6,0,547,316,19,39,1815,411,32,16,446
User 17,2015-08-03,3444,18535,12.79,11,683,197,68,85,1969,279,19,14,302
User 17,2015-08-04,2683,9099,6.28,8,783,141,21,41,1042,366,13,14,387
User 17,2015-08-05,3075,11955,8.25,7,758,204,17,55,1476,464,21,14,488
User 17,2015-08-06,3465,12638,8.75,7,651,253,42,76,2000,364,35,20,405
User 17,2015-08-07,3430,14365,9.91,4,601,280,30,60,1961,469,33,20,512
User 17,2015-08-08,3169,11442,7.89,6,496,240,17,47,1647,355,26,15,389
User 17,2015-08-09,3008,8189,5.65,1,637,269,8,32,1484,467,33,27,505
User 17,2015-08-10,3212,12231,8.44,8,677,182,26,72,1632,440,41,27,490
User 17,2015-08-11,3410,13381,9.23,5,638,206,33,83,1838,485,27,15,514
User 17,2015-08-12,2900,9655,6.66,7,699,178,17,52,1279,421,20,16,446
User 17,2015-08-13,3272,13691,9.45,6,716,192,36,70,1697,450,51,28,503
User 17,2015-08-14,3691,20465,14.12,9,729,166,43,149,2201,373,25,19,408
User 17,2015-08-15,3439,18008,12.43,7,660,139,66,110,1933,433,22,17,462
User 17,2015-08-16,3145,10170,7.02,3,495,274,23,37,1663,242,12,9,262
User 17,2015-08-17,3349,13760,9.49,11,700,218,31,79,1812,360,46,24,415
User 17,2015-08-18,2932,10500,7.25,26,763,154,36,54,1337,351,59,30,426
User 17,2015-08-19,3032,9912,6.85,6,701,212,17,50,1479,380,37,28,433
User 17,2015-08-20,3699,17035,11.77,11,581,247,43,107,2265,408,36,26,459
User 17,2015-08-21,3328,11926,8.24,11,695,252,17,55,1766,407,29,14,440
User 17,2015-08-22,2908,8236,5.69,1,643,297,3,20,1381,498,38,22,544
User 17,2015-08-23,3635,12966,8.96,3,526,437,44,21,2357,318,52,25,378
User 17,2015-08-24,3350,12265,8.48,18,713,299,26,41,1850,289,18,9,307
User 17,2015-08-25,3837,18509,12.79,14,560,303,68,83,2478,295,24,22,330
User 17,2015-08-26,3451,14848,10.26,5,652,304,21,57,2001,400,57,27,465
User 17,2015-08-27,3025,8922,6.17,1,772,249,17,26,1427,350,54,28,413
User 17,2015-08-28,2758,5323,3.68,7,878,246,0,0,1081,111,2,6,124
User 17,2015-08-29,2586,6453,4.46,1,845,163,7,29,974,423,14,15,446
User 17,2015-08-30,2831,6677,4.61,0,573,260,5,16,1276,312,13,13,332
User 17,2015-08-31,3318,14684,10.15,6,612,261,23,68,1857,358,36,19,401
User 17,2015-09-01,3028,11837,8.18,10,823,139,14,77,1451,474,19,14,499
User 17,2015-09-02,3575,16738,11.57,23,968,237,35,82,2030,0,0,0,0
User 17,2015-09-03,2889,8278,5.72,13,763,274,4,22,1388,447,27,19,482
User 17,2015-09-04,3219,12121,8.38,12,723,248,30,57,1701,378,10,11,395
User 17,2015-09-05,2903,6748,4.66,0,655,300,4,8,1388,445,21,16,473
User 17,2015-09-06,3460,13832,9.56,3,632,270,55,49,2030,278,2,4,286
User 17,2015-09-07,3191,10456,7.23,9,732,300,18,26,1693,333,25,14,364
User 17,2015-09-08,3113,12252,8.47,8,1114,223,19,61,1594,0,0,0,0
User 17,2015-09-09,2996,8150,5.63,12,679,273,28,14,1481,340,28,15,376
User 17,2015-09-10,3385,10950,7.57,9,690,273,27,57,1885,419,41,19,466
User 17,2015-09-11,3566,13086,9.04,7,662,343,16,47,2105,369,10,9,391
User 17,2015-09-12,3533,15236,10.53,4,1440,0,0,0,0,0,0,0,0
User 17,2015-09-13,2894,8336,5.76,2,829,205,34,35,1354,224,6,4,230
User 17,2015-09-14,3226,11696,8.08,10,614,276,29,48,1774,423,48,25,471
User 17,2015-09-15,3169,12351,8.53,10,674,246,17,51,1660,459,17,13,476
User 17,2015-09-16,3225,11972,8.27,6,643,245,16,63,1739,413,34,18,447
User 17,2015-09-17,3160,11737,8.11,8,620,286,14,41,1675,411,35,21,446
User 17,2015-09-18,3012,10985,7.59,5,758,245,20,45,1510,401,26,15,428
User 17,2015-09-19,3529,14815,10.24,6,554,413,16,44,2221,408,23,11,431
User 17,2015-09-20,3264,12741,8.8,2,594,317,25,46,1871,339,14,6,353
User 17,2015-09-21,3847,14264,9.86,29,715,364,72,38,2483,334,16,7,350
User 17,2015-09-22,3900,21195,14.65,17,477,323,68,79,2575,209,19,10,228
User 17,2015-09-23,3398,15829,10.94,17,520,286,36,58,1970,447,53,23,500
User 17,2015-09-24,3125,11960,8.26,10,758,216,15,62,1534,396,28,16,425
User 17,2015-09-25,3170,8181,5.65,8,620,309,27,17,1665,282,20,13,302
User 17,2015-09-26,3929,22128,15.29,12,498,329,30,117,2669,510,51,25,563
User 17,2015-09-27,2726,5957,4.12,0,1023,306,9,0,1265,0,0,0,0
User 17,2015-09-28,2914,10645,7.36,8,757,206,21,42,1336,283,29,13,313
User 17,2015-09-29,3228,13168,9.1,11,579,300,11,46,1776,413,16,8,429
User 17,2015-09-30,3060,12927,8.93,7,717,206,15,64,1509,408,23,13,431
User 17,2015-10-01,3220,14554,10.06,14,696,230,25,71,1738,387,25,17,412
User 17,2015-10-02,3641,19522,13.49,72,580,365,38,47,2330,420,19,15,440
User 17,2015-10-03,2661,6008,4.15,8,719,290,0,0,1120,227,17,10,245
User 17,2015-10-04,3810,20876,14.43,9,382,408,58,43,2564,333,27,15,361
User 17,2015-10-05,3226,15406,10.65,11,642,218,22,84,1753,390,30,13,420
User 17,2015-10-06,3149,13511,9.34,8,683,199,28,73,1636,414,44,22,458
User 17,2015-10-07,2920,9901,6.84,7,742,180,23,47,1346,426,25,14,451
User 17,2015-10-08,3014,10606,7.33,31,660,227,21,54,1501,444,29,18,474
User 17,2015-10-09,3346,15449,10.68,10,644,253,18,79,1906,428,25,12,453
User 17,2015-10-10,3126,10993,7.6,11,792,237,8,41,1563,442,14,11,456
User 17,2015-10-11,3157,10712,7.4,3,566,336,21,28,1767,363,19,9,382
User 17,2015-10-12,4522,21432,14.81,127,639,166,64,159,2841,492,25,17,519
User 17,2015-10-13,2849,9818,6.78,6,1051,280,3,39,1394,0,0,0,0
User 17,2015-10-14,2885,12032,8.31,8,680,215,9,46,1358,396,48,22,444
User 17,2015-10-15,3103,12213,8.44,10,672,224,35,59,1625,462,21,12,483
User 17,2015-10-16,3350,12579,8.69,14,675,222,52,69,1882,487,15,10,502
User 17,2015-10-17,2783,8506,5.88,1,730,267,3,26,1291,252,7,3,259
User 17,2015-10-18,2550,5990,4.14,1,575,186,8,20,947,456,35,13,491
User 17,2015-10-19,2971,10675,7.38,9,785,205,17,59,1429,395,30,17,425
User 17,2015-10-20,3557,18328,12.66,25,664,264,23,94,2133,363,13,9,376
User 17,2015-10-21,2844,10171,7.03,7,742,174,13,54,1273,389,13,8,402
User 17,2015-10-22,3191,12732,8.8,13,558,362,6,27,1808,274,7,7,282
User 17,2015-10-23,3185,12822,8.86,11,706,291,20,52,1743,410,24,15,435
User 17,2015-10-24,3755,18279,12.63,15,587,431,39,39,2517,313,23,9,336
User 17,2015-10-25,2820,6583,4.55,5,603,272,13,10,1303,272,11,9,283
User 17,2015-10-26,3118,12498,8.64,15,556,237,17,57,1628,346,32,20,381
User 17,2015-10-27,2891,8967,6.2,14,743,261,18,22,1396,551,21,12,573
User 17,2015-10-28,3102,9505,6.57,9,694,307,13,24,1641,386,15,8,401
User 17,2015-10-29,3324,12603,8.71,12,599,306,13,56,1902,401,22,14,423
User 17,2015-10-30,2908,10323,7.13,5,796,222,8,57,1375,447,12,8,459
User 17,2015-10-31,3857,17104,11.82,12,541,232,75,115,2491,327,19,11,346
User 17,2015-11-01,3006,8185,5.66,5,698,260,28,27,1506,303,26,15,329
User 17,2015-11-02,3271,14223,9.83,18,716,228,30,68,1760,415,19,10,434
User 17,2015-11-03,2382,2822,1.95,1,766,197,0,0,755,226,30,13,256
User 17,2015-11-04,2844,9311,6.43,12,905,167,11,53,1224,88,3,2,91
User 17,2015-11-05,3136,11421,7.89,12,683,238,13,51,1562,451,55,25,506
User 17,2015-11-06,2921,10628,7.34,6,765,244,10,51,1410,447,20,11,467
User 17,2015-11-07,2538,3967,2.74,0,829,278,0,0,1006,311,22,8,333
User 17,2015-11-08,2404,2953,2.04,0,463,194,0,0,784,659,22,19,682
User 17,2015-11-09,2996,11779,8.14,9,687,160,45,58,1425,392,12,10,404
User 17,2015-11-10,2662,6854,4.74,8,732,232,3,8,1093,462,13,10,475
User 17,2015-11-11,2673,7216,4.99,8,706,240,12,10,1145,450,27,11,487
User 17,2015-11-12,3040,11375,7.86,19,624,241,19,52,1560,328,9,6,337
User 17,2015-11-13,2832,9097,6.29,5,745,198,10,47,1251,488,21,14,509
User 17,2015-11-14,2379,2682,1.85,1,759,188,0,0,736,459,23,13,482
User 17,2015-11-15,2495,3841,2.66,0,786,219,0,0,880,356,33,14,389
User 17,2015-11-16,3271,10155,7.04,9,709,245,23,46,1648,343,32,19,377
User 17,2015-11-17,3222,15004,10.4,12,713,233,44,60,1739,394,38,16,433
User 17,2015-11-18,2526,5805,4.02,12,803,181,10,21,919,363,36,22,400
User 17,2015-11-19,3840,22555,15.63,22,648,307,53,92,2507,278,19,10,297
User 17,2015-11-20,3259,14387,9.97,8,718,307,30,42,1855,331,12,10,343
User 17,2015-11-21,2887,9030,6.26,12,718,277,8,34,1396,210,19,8,236
User 17,2015-11-22,3335,15009,10.4,12,653,260,27,74,1893,379,47,14,426
User 17,2015-11-23,2870,9534,6.61,6,646,270,4,30,1378,373,14,8,387
User 17,2015-11-24,3006,11174,7.74,22,666,208,16,56,1478,454,34,19,488
User 17,2015-11-25,2740,9680,6.71,10,739,191,17,40,1184,443,17,12,460
User 17,2015-11-26,3142,13254,9.19,13,635,266,23,66,1718,287,13,9,300
User 17,2015-11-27,3097,12827,8.89,24,764,240,9,62,1570,447,28,14,475
User 17,2015-11-28,2909,7794,5.4,13,580,276,6,28,1412,399,28,15,431
User 17,2015-11-29,2346,3141,2.18,2,624,202,0,0,733,597,50,21,650
User 17,2015-11-30,2779,9488,6.58,13,645,204,11,48,1242,425,30,18,460
User 17,2015-12-01,3057,13260,9.19,14,680,197,21,75,1542,510,19,10,529
User 17,2015-12-02,2797,10201,7.07,11,720,184,13,53,1240,415,13,14,429
User 17,2015-12-03,3203,12407,8.6,16,594,262,19,55,1733,448,42,23,490
User 17,2015-12-04,2894,11466,7.95,13,727,198,14,65,1396,452,33,14,485
User 17,2015-12-05,2313,2870,1.99,0,791,194,0,0,695,339,25,11,365
User 17,2015-12-06,2490,4084,2.83,3,606,264,0,0,960,279,11,7,291
User 17,2015-12-07,3109,11833,8.2,11,700,258,22,58,1658,183,21,6,204
User 17,2015-12-08,3320,13572,9.41,17,754,226,32,74,1822,234,12,8,246
User 17,2015-12-09,3351,17329,12.01,17,699,193,24,116,1904,388,18,9,406
User 17,2015-12-10,3494,14396,9.98,17,624,284,37,76,2126,437,26,13,463
User 17,2015-12-11,3159,13612,9.43,17,747,243,18,65,1682,398,21,10,419
User 17,2015-12-12,3481,16944,11.74,21,612,277,27,83,2077,338,10,6,348
User 17,2015-12-13,2795,8318,5.76,11,695,289,5,22,1326,490,31,9,521
User 17,2015-12-14,2930,11273,7.81,23,665,217,17,54,1410,361,13,6,374
User 17,2015-12-15,3071,13070,9.06,11,643,212,17,72,1596,440,25,16,465
User 17,2015-12-16,2520,5836,4.04,10,735,235,0,0,956,475,34,18,509
User 17,2015-12-17,3283,15074,10.45,20,585,321,19,51,1897,417,45,17,465
User 17,2015-12-18,3116,13480,9.34,21,635,282,15,54,1706,445,22,12,467
User 17,2015-12-19,2485,3992,2.77,0,605,277,0,0,981,465,61,22,527
User 17,2015-12-20,2673,7469,5.18,15,604,227,13,16,1153,385,25,17,418
User 17,2015-12-21,3013,10768,7.46,17,712,308,5,31,1570,392,25,15,418
User 17,2015-12-22,3642,17003,11.78,24,788,373,21,67,2325,120,13,8,133
User 17,2015-12-23,4026,23819,16.51,54,927,411,42,57,2749,0,0,0,0
User 17,2015-12-24,3442,19451,13.48,15,703,304,52,31,2083,346,7,6,353
User 17,2015-12-25,3594,20389,14.13,48,592,361,62,28,2291,383,14,11,397
User 17,2015-12-26,3244,14505,10.05,38,612,284,42,33,1810,198,15,6,213
User 17,2015-12-27,3073,15033,10.42,26,528,235,35,47,1634,472,66,29,539
User 17,2015-12-28,3757,21013,14.56,28,607,324,84,48,2437,421,35,19,456
User 17,2015-12-29,3593,19203,13.31,14,975,314,55,88,2305,0,0,0,0
User 17,2015-12-30,2713,9146,6.34,7,580,162,29,47,1172,402,10,5,412
User 17,2015-12-31,2412,4638,3.21,8,753,210,3,8,858,362,24,16,387
Benny,2016-01-13,2527,9785,4.23,4,1242,46,16,72,1024,62,2,2,64
Benny,2016-01-14,2793,8858,3.89,15,726,224,33,33,1351,401,23,14,424
Benny,2016-01-15,2175,4635,2.03,10,850,172,0,0,648,377,41,25,418
Benny,2016-01-16,3313,16752,7.35,28,587,233,16,111,1965,486,7,7,493
Benny,2016-01-17,2694,11923,5.23,14,699,272,13,35,1335,413,8,3,421
Benny,2016-01-18,2288,6824,2.99,12,847,181,7,12,803,365,28,20,393
